t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.39,hover,-0.000433565,0.00143559,-0.000713949,-0.00113206,0,0,-0.00118565,-0.00897571,0.00377499,99.5613,99.7013,99.6517,-0.424679,nan,0.28812,0.288068,0.287783,0.28857,0.28828,0.288068,0.28828,0.287783,0.28857,1,0,0.00119604,0,-1.47608e-05,0.00189202,0.000252859,0.00214445,0.00340424,-1.24493e-05,3.18846e-05,2.64811e-08,0.00171617,0.00540152,-0.0085504,-0.0569313,-0.0104401,11.9896,11.9898,0,0.148023
0.4,hover,-0.000445782,0.00152429,-0.000676851,-0.00108695,0,0,-0.00125402,-0.00874506,0.0043609,99.5562,99.6962,99.6475,-0.402547,nan,0.287028,0.288648,0.285831,0.288347,0.285501,0.288648,0.285501,0.285831,0.288347,1,0,0.00119604,0,-7.79298e-05,-0.00119524,0.0024892,0.00202685,0.00327193,-1.2449e-05,3.18852e-05,2.64835e-08,-0.00248103,0.00743292,-0.00342492,-0.0195205,-0.0326061,11.9869,11.987,0,0.150231
0.41,hover,-0.000458814,0.00161005,-0.000625215,-0.00102572,0,0,-0.00134802,-0.0083873,0.00291875,99.5513,99.6913,99.6351,-0.388643,nan,0.285976,0.286008,0.286036,0.285945,0.286122,0.286008,0.286122,0.286036,0.285945,1,0,0,0,0.00039625,4.24254e-05,-8.99799e-05,0.0018848,0.00310523,-1.2449e-05,3.18852e-05,2.64835e-08,0.00608797,0.0187442,-0.00148149,-0.0530811,-0.104023,11.8417,11.8423,0,0.151351
0.42,hover,-0.000472712,0.00169252,-0.000582435,-0.00098619,0,0,-0.00145151,-0.0080925,0.00330431,99.5466,99.6866,99.6313,-0.368332,nan,0.284963,0.285271,0.284528,0.285597,0.284655,0.285271,0.284655,0.284528,0.285597,1,0,0,0,-0.000529294,0.000858585,0.000740245,0.00174137,0.00296398,-1.24484e-05,3.18862e-05,2.64879e-08,-0.00397868,0.00364165,-0.00675126,0.00985625,-0.0605856,11.8217,11.8218,0,0.153639
0.43,hover,-0.000488257,0.00177196,-0.000216503,-0.00214032,0,0,-0.00167981,-0.00779353,0.00289835,99.5421,99.6821,99.6135,-0.361663,nan,0.283988,0.283759,0.284234,0.283913,0.284238,0.283759,0.284238,0.284234,0.283913,1,0,0.0020716,0,-0.000399542,0.000300676,-0.00035119,0.00063762,0.00641207,-4.47299e-05,0.000148407,2.42812e-07,-0.00798113,-0.00576832,-0.00565414,0.0393535,-0.0335874,11.7872,11.7873,0,0.224719
0.44,hover,-0.000506336,0.0018488,-9.78673e-05,-0.0019132,0,0,-0.00193637,-0.00758617,0.00353516,99.5379,99.6779,99.61,-0.342691,nan,0.28305,0.284412,0.281418,0.28463,0.281925,0.284412,0.281925,0.281418,0.28463,1,0,0.00182698,0,0.000767896,0.0013741,0.00250479,0.000293498,0.00573958,-5.1589e-05,0.000129193,2.80721e-07,-0.000155497,0.000126803,-0.0180852,0.158716,-0.0153198,11.6305,11.6316,0,0.216831
0.45,hover,-0.000526796,0.00192418,-0.00108472,-0.00160887,0,0,-0.00212875,-0.00751308,0.00272163,99.5338,99.6738,99.6255,-0.306037,nan,0.282149,0.281671,0.282749,0.281565,0.282788,0.281671,0.282788,0.282749,0.281565,1,0,0.0020716,0,0.000386749,-0.000127099,-0.00101171,0.0032491,0.00483037,5.15768e-05,0.000103631,-2.1632e-07,-0.00331397,0.00260578,0.00928933,0.0104814,-0.0207203,11.5872,11.5872,0,0.204994
0.46,hover,-0.000549003,0.00199936,-0.00147194,-0.00188873,0,0,-0.00232359,-0.00752184,0.0024243,99.5298,99.6698,99.6225,-0.288517,nan,0.281283,0.280762,0.281789,0.281043,0.281709,0.280762,0.281709,0.281789,0.281043,1,0,0.00229024,0,-0.000957258,0.000381576,-0.000744712,0.00442957,0.00567562,9.64894e-05,0.000138295,-2.96403e-07,0.00925149,0.00644149,-0.0066647,0.0274449,0.0700678,11.595,11.5953,0,0.229033
0.47,hover,-0.000573132,0.00207465,-0.0022337,-0.00137659,0,0,-0.00245068,-0.0075497,0.00232091,99.5261,99.6661,99.5905,-0.301225,nan,0.280452,0.280215,0.281254,0.279386,0.281115,0.280215,0.281115,0.281254,0.279386,1,0,0.00239208,0,0.00182844,-0.00183383,-0.00121626,0.0067115,0.00412378,0.000179325,8.94304e-05,-8.404e-07,0.00711976,-0.00390025,-0.00245626,-0.0200764,0.0406513,11.5402,11.5402,0,0.219554
0.48,hover,-0.000597429,0.00214989,-0.0015574,-0.00178034,0,0,-0.00238567,-0.00752881,0.0030802,99.5225,99.6625,99.5876,-0.285176,nan,0.279653,0.279995,0.279752,0.279803,0.27922,0.279995,0.27922,0.279752,0.279803,1,0,0.00195312,0,-0.000902931,-0.00137056,0.000363376,0.0046932,0.00535282,0.000107655,0.000136584,-3.59303e-07,0.0140952,0.00802263,-0.00912525,-0.0683146,0.0312753,11.394,11.3942,0,0.231888
