t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.44,hold 2.0m,0.00278769,0.00405595,-0.00189894,-0.00347219,0,0,0.00498271,-0.010652,0.000632971,1.7373,1.8773,1.7658,0.607671,2,0,0.243294,0.242685,0.243122,0.242985,0.243294,0.242985,0.242685,0.243122,1,0,0.00396682,0,0.00131005,0.00025383,0.00034367,0.00570665,0.0104347,-1.03278e-05,0.000127879,-1.64615e-07,0.00656186,0.012222,0.000764718,0.0297555,0.00732102,10.6978,10.6978,0,0.508069
0.45,hold 2.0m,0.0028333,0.00416224,-0.00172832,-0.00214736,0,0,0.00409847,-0.010608,0.000719095,1.74267,1.88267,1.77653,0.619225,2,0,0.240025,0.239894,0.240284,0.239934,0.240025,0.239934,0.239894,0.240284,1,0,0.00276214,0,-0.000607848,0.000593302,0.000221936,0.00521801,0.00645024,-1.39267e-05,4.01074e-05,-4.95115e-07,0.0220116,0.00548521,-0.00321951,0.0736778,0.104222,10.2906,10.2914,0,0.446107
0.46,hold 2.0m,0.00286993,0.00426842,-0.00189264,-0.00199737,0,0,0.00321808,-0.0106235,-5.46488e-06,1.74808,1.88808,1.78274,0.62271,2,0,0.238538,0.238718,0.238379,0.238653,0.238538,0.238653,0.238718,0.238379,1,0,0.00284714,0,0.000262395,-0.000445912,-0.0002093,0.00568588,0.00600153,2.65777e-06,3.44846e-05,-5.67651e-07,0.00531635,0.00631301,0.000992416,-0.084957,-0.0758309,9.95104,9.95169,0,0.450959
0.47,hold 2.0m,0.00289866,0.00437462,-0.00185022,-0.00206765,0,0,0.00249004,-0.0105775,0.00102067,1.75351,1.89351,1.80321,0.637153,2,0,0.232893,0.234597,0.232571,0.234267,0.232893,0.234267,0.234597,0.232571,1,0,0.00258374,0,-2.23718e-05,-0.00129466,-0.00156574,0.00553904,0.00622984,5.34019e-06,4.84408e-05,-5.09242e-07,-0.00772471,0.0179545,0.00650799,0.0705728,-0.0221587,9.59643,9.59672,0,0.458582
0.48,hold 2.0m,0.00292018,0.00447947,-0.00166282,-0.00136513,0,0,0.00180473,-0.0103582,0.00192965,1.75892,1.89892,1.80957,0.634237,2,0,0.232867,0.232672,0.232585,0.232524,0.232867,0.232524,0.232672,0.232585,1,0,0.00218366,0,0.000370822,-0.000854796,0.000118175,0.00500803,0.00412153,-4.47195e-06,-2.00319e-06,-9.13661e-07,0.0130327,0.0174513,-0.00938251,0.104133,-0.0334248,9.44651,9.44714,0,0.425584
0.49,hold 2.0m,0.00293513,0.00458169,-0.00207929,-0.0011122,0,0,0.00119612,-0.010068,0.0021445,1.76428,1.90428,1.7727,0.583183,2,0,0.243575,0.24397,0.243439,0.244048,0.243575,0.244048,0.24397,0.243439,1,0,0.00182698,0,0.000594835,-0.000115529,-0.000462575,0.00624689,0.00333961,3.77359e-05,-2.03624e-05,-9.47756e-07,0.00604233,0.00200549,-0.0114079,-0.063762,-0.00300605,9.19967,9.19989,0,0.434777
0.5,hold 2.0m,0.00294467,0.00468138,-0.00195947,-0.000962846,0,0,0.000714808,-0.00984934,0.00200192,1.76958,1.90958,1.7785,0.576828,2,0,0.242838,0.243582,0.243175,0.243479,0.242838,0.243479,0.243582,0.243175,1,0,0.00218366,0,-0.00122403,0.000467147,-0.000482707,0.00589585,0.00289971,3.502e-05,-2.84441e-05,-1.03611e-06,0.0116746,0.00738973,0.0146861,0.0589375,-0.0371456,9.17601,9.17627,0,0.428479
0.51,hold 2.0m,0.00294963,0.00477896,-0.00160538,-0.00110955,0,0,0.000300496,-0.00961712,0.00259863,1.77481,1.91481,1.78586,0.571248,2,0,0.243583,0.240955,0.243868,0.241276,0.243583,0.241276,0.240955,0.243868,1,0,0.00195312,0,0.000101453,0.00120451,0.00240534,0.00482006,0.00332699,4.59903e-06,-8.07153e-06,-9.95044e-07,0.00260692,-0.00110939,-0.00750654,0.0524507,-0.0160392,8.94756,8.94773,0,0.426597
0.52,hold 2.0m,0.00295104,0.00487399,-0.00177936,-0.00113878,0,0,-1.28745e-05,-0.00937106,0.00174894,1.77996,1.91996,1.79153,0.56337,2,0,0.242968,0.241249,0.242716,0.241419,0.242968,0.241419,0.241249,0.242716,1,0,0.00182698,0,0.00117444,-0.000164025,0.00138937,0.00534676,0.00343125,2.51939e-05,4.10156e-06,-8.95994e-07,0.00579968,0.00994438,-0.00392309,0.109712,-0.0442473,8.94084,8.94162,0,0.438399
0.53,hold 2.0m,0.00294971,0.00496685,-0.00204361,-0.00107414,0,0,-0.000237018,-0.00918907,0.00158854,1.78502,1.92502,1.81707,0.577042,2,0,0.234785,0.237611,0.235019,0.2377,0.234785,0.2377,0.237611,0.235019,1,0,0.00182698,0,-0.000400581,0.00064225,-0.0025369,0.00613892,0.0032459,5.82165e-05,2.59584e-06,-9.33745e-07,0.00545623,0.0156402,0.00226413,-0.00841322,0.0600431,8.87664,8.87685,0,0.449133
