t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.42,hover,0.000114119,0.117135,-0.000996639,0.061033,0,0,-0.000312992,-0.266365,0.000763181,99.5461,99.6861,99.8916,0.386797,nan,0.285301,0.292417,0.292318,0.2786,0.278063,0.292417,0.278063,0.292318,0.2786,1,0,0.061016,0,-0.00115768,-0.0531905,0.000279658,0.00294869,-0.182978,0,0,0,-0.00741119,0.260363,0.00192397,-0.147741,-0.0619185,11.8423,11.8434,0,3.21511
0.43,hover,0.000109542,0.11974,-0.000855765,0.0616143,0,0,-0.000292718,-0.254298,0.00174129,99.5416,99.6816,99.8956,0.409531,nan,0.284358,0.290055,0.292013,0.276781,0.278767,0.290055,0.278767,0.292013,0.276781,1,0,0.0616033,0,7.44713e-05,-0.0502485,-0.00173385,0.00257231,-0.184751,0,0,0,0.00298162,0.241397,0.0108459,0.077815,-0.00148127,11.6982,11.6984,0,3.33089
0.44,hover,0.000103688,0.122231,-0.000812785,0.0620696,0,0,-0.000397061,-0.243575,0.0023624,99.5372,99.6772,99.8998,0.431645,nan,0.283452,0.289954,0.290352,0.276668,0.277012,0.289954,0.277012,0.290352,0.276668,1,0,0.0620546,0,-0.000141469,-0.050451,-0.000326433,0.00240913,-0.186131,0,0,0,-0.00151464,0.230858,0.00886688,0.111868,-0.077473,11.7142,11.715,0,3.44747
0.45,hover,9.56728e-05,0.124621,-0.000781686,0.0624246,0,0,-0.000615127,-0.234182,0.00222047,99.533,99.673,99.9042,0.453105,nan,0.282583,0.289088,0.28965,0.275306,0.27646,0.289088,0.27646,0.28965,0.275306,1,0,0.0624109,0,0.00157068,-0.0511064,-0.00075503,0.00235169,-0.187195,0,0,0,-0.00485552,0.231484,-0.00581992,0.0873819,0.0394476,11.619,11.6194,0,3.56402
0.46,hover,8.56432e-05,0.126923,-0.000751972,0.062693,0,0,-0.000698822,-0.225986,0.00326479,99.529,99.669,99.9089,0.473916,nan,0.281751,0.289663,0.287233,0.276364,0.273907,0.289663,0.273907,0.287233,0.276364,1,0,0.0626702,0,-7.03554e-05,-0.0504483,0.00214794,0.00227217,-0.188003,0,0,0,0.00139623,0.229693,-0.0133427,0.0822474,0.0416666,11.515,11.5153,0,3.68049
0.47,hover,7.45995e-05,0.129147,-0.00068586,0.0628808,0,0,-0.00085169,-0.218745,0.00249977,99.5252,99.6652,99.9137,0.494057,nan,0.280953,0.287091,0.287825,0.274144,0.274907,0.287091,0.274907,0.287825,0.274144,1,0,0.0628677,0,7.86502e-05,-0.0490075,-0.000658,0.00205911,-0.188596,0,0,0,0.00579218,0.209857,0.0106721,0.0800775,-0.0214339,11.4367,11.437,0,3.79712
0.48,hover,6.15921e-05,0.131305,-0.000706015,0.0630192,0,0,-0.00105821,-0.212623,0.00286661,99.5215,99.6615,99.9188,0.513537,nan,0.280188,0.28785,0.28546,0.275025,0.272569,0.28785,0.272569,0.28546,0.275025,1,0,0.0630193,0,-0.000178376,-0.0487269,0.00212986,0.00213132,-0.189017,0,0,0,-0.000977107,0.20585,0.00771766,-0.00856203,0.0327307,11.4323,11.4323,0,3.9128
0.49,hover,4.77218e-05,0.133406,-0.000707769,0.0631128,0,0,-0.00121078,-0.207457,0.0013871,99.5179,99.6579,99.924,0.532375,nan,0.279457,0.285005,0.286854,0.272143,0.273968,0.285005,0.273968,0.286854,0.272143,1,0,0.0631062,0,-6.33148e-05,-0.0487861,-0.00161502,0.00218755,-0.189306,0,0,0,0.00157706,0.195429,-0.00186931,-0.0965613,0.129391,11.3097,11.3109,0,4.0278
0.5,hover,3.27825e-05,0.135459,-0.000674179,0.0631413,0,0,-0.00137428,-0.203139,0.00126827,99.5145,99.6545,99.9294,0.550584,nan,0.278756,0.28468,0.285403,0.272145,0.272934,0.28468,0.272934,0.285403,0.272145,1,0,0.0631478,0,0.00017632,-0.0473771,-0.000664922,0.00199758,-0.189402,0,0,0,-0.000564452,0.192727,0.0125083,-0.0862015,-0.0540113,11.2559,11.2564,0,4.14378
0.51,hover,1.603e-05,0.137473,-0.000605377,0.0631397,0,0,-0.00163423,-0.199635,0.00182443,99.5113,99.6513,99.935,0.568151,nan,0.278086,0.284831,0.28396,0.272442,0.271241,0.284831,0.271241,0.28396,0.272442,1,0,0.0631327,0,-0.000876905,-0.0475745,0.000910629,0.00181056,-0.189387,0,0,0,0.00872926,0.199754,0.00858732,0.00160654,-0.0467794,11.2954,11.2955,0,4.25922
0.52,hover,-4.45217e-06,0.139456,-0.000578733,0.0630772,0,0,-0.00192777,-0.196826,0.00225441,99.5081,99.6481,99.9408,0.585067,nan,0.277444,0.282223,0.285096,0.269712,0.272872,0.282223,0.272872,0.285096,0.269712,1,0,0.063076,0,0.000763609,-0.0468671,-0.00265194,0.00166913,-0.189215,0,0,0,-5.77796e-05,0.185057,0.0124245,0.059595,-0.176981,11.1366,11.1381,0,4.37636
0.53,hover,-2.80759e-05,0.141413,-0.000567901,0.0629999,0,0,-0.00205882,-0.194685,0.00268551,99.5051,99.6451,99.9467,0.601359,nan,0.276831,0.282151,0.283486,0.269721,0.272086,0.282151,0.272086,0.283486,0.269721,1,0,0.0630041,0,0.00273423,-0.0451533,-0.00162605,0.00164714,-0.188976,0,0,0,-0.00567199,0.191973,0.00547016,0.0231018,-0.118087,11.0698,11.0705,0,4.49293
0.54,hover,-5.33248e-05,0.143352,-0.000617648,0.0629081,0,0,-0.00214274,-0.193079,0.00276513,99.5022,99.6422,99.9528,0.617078,nan,0.276244,0.2819,0.282913,0.269047,0.271234,0.2819,0.271234,0.282913,0.269047,1,0,0.0629132,0,0.0031128,-0.0464841,-0.00140663,0.00183444,-0.188704,0,0,0,-0.00706505,0.192438,-0.00034156,0.0534584,-0.0195915,11.0606,11.0607,0,4.60929
0.55,hover,-7.89078e-05,0.145277,-0.000597419,0.0628278,0,0,-0.00219131,-0.19187,0.00229559,99.4995,99.6395,99.959,0.632248,nan,0.275684,0.282331,0.281686,0.269627,0.269202,0.282331,0.269202,0.281686,0.269627,1,0,0.0628374,0,0.000583102,-0.0477267,0.000470337,0.00184075,-0.188469,0,0,0,0.00020421,0.185719,0.002858,0.0327378,0.118307,11.1138,11.1145,0,4.72415
