t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
7.34,level,-0.94624,0.0381015,-0.0281743,0.00182794,0,0,0.082214,0.00282966,0.00127501,96.2823,96.4223,98.745,1.56709,nan,0.430919,0.43001,0.431636,0.430225,0.431696,0.43001,0.431696,0.431636,0.430225,1,0,0.0283205,0,-0.000408729,0.000520603,-0.00136112,0.0847739,-0.00548642,-0.0804237,0.00068523,3.77322e-05,0.0889588,-0.000439324,-0.00830651,-0.13143,-1.59519,12.5622,12.6638,0,52.628
7.35,level,-0.945447,0.0380738,-0.0265463,0.00174617,0,0,0.0760807,0.00256845,0.00123946,96.2485,96.3885,98.6778,1.53538,nan,0.431461,0.432576,0.4304,0.432529,0.430231,0.432576,0.430231,0.4304,0.432529,1,0,0.0266552,0,-0.000322702,-0.000408497,0.00196653,0.079878,-0.00527008,-0.0804237,0.00068523,3.77322e-05,0.0806355,-0.020182,0.00490646,-0.250111,-1.78605,12.5726,12.7013,0,52.676
7.36,level,-0.944712,0.0380526,-0.0249178,0.00171507,0,0,0.0707357,0.00234526,0.00129453,96.2146,96.3546,98.6933,1.56339,nan,0.432001,0.431073,0.433018,0.431498,0.432307,0.431073,0.432307,0.433018,0.431498,1,0,0.0250409,0,-0.00301338,-0.000540449,-0.00121037,0.0749836,-0.00513016,-0.0804239,0.000685451,3.76928e-05,0.0743191,0.0108649,0.00528859,-0.0877732,-1.62457,12.6487,12.7529,0,52.7271
7.37,level,-0.944027,0.0380263,-0.0233866,0.00161684,0,0,0.0658373,0.00216671,0.00159335,96.1805,96.3205,98.6519,1.5498,nan,0.432538,0.43197,0.43273,0.432145,0.433198,0.43197,0.433198,0.43273,0.432145,1,0,0.0234986,0,0.000779058,0.00121759,-0.000796957,0.0703922,-0.00487858,-0.0804239,0.000685451,3.76928e-05,0.0755475,-0.0181289,0.0140368,-0.234625,-1.91826,12.4988,12.6473,0,52.7758
7.38,level,-0.94339,0.0380009,-0.021898,0.00156829,0,0,0.0614952,0.00185196,0.00134846,96.1464,96.2864,98.6675,1.57703,nan,0.433074,0.433529,0.433191,0.432925,0.432542,0.433529,0.432542,0.433191,0.432925,1,0,0.0219999,0,-0.00011927,-0.00237391,0.000317389,0.0659045,-0.00472715,-0.0804243,0.000685747,3.76431e-05,0.0609042,-0.0137509,-0.0100937,-0.157798,-1.68975,12.4401,12.5553,0,52.8246
7.39,level,-0.942793,0.0379795,-0.0204724,0.0014878,0,0,0.0577367,0.00180425,0.00135138,96.1121,96.2521,98.6153,1.5548,nan,0.433609,0.432709,0.434226,0.433296,0.4341,0.432709,0.4341,0.434226,0.433296,1,0,0.0205659,0,-0.00189058,0.000874493,-0.00102017,0.0616364,-0.00446731,-0.0804243,0.000685747,3.76431e-05,0.0665327,-0.00178448,0.00136367,-0.272752,-1.7159,12.3918,12.513,0,52.8722
7.4,level,-0.942231,0.0379594,-0.0190673,0.00145975,0,0,0.0544574,0.00179016,0.000635359,96.0777,96.2177,98.631,1.58136,nan,0.434145,0.435902,0.432464,0.435388,0.432718,0.435902,0.432718,0.432464,0.435388,1,0,0.0191741,0,0.00203432,-0.000493125,0.00268444,0.0574102,-0.0043899,-0.0804252,0.000686207,3.757e-05,0.0591485,-0.00628449,0.000251823,-0.206758,-1.90305,12.346,12.4935,0,52.9205
7.41,level,-0.9417,0.0379447,-0.017653,0.00139748,0,0,0.0515278,0.00193699,0.000592806,96.0432,96.1832,98.5529,1.53989,nan,0.43468,0.435298,0.434071,0.435273,0.433972,0.435298,0.433972,0.434071,0.435273,1,0,0.0177536,0,-0.000195776,-0.000234511,0.0011116,0.0531782,-0.00419326,-0.0804252,0.000686207,3.757e-05,0.0662682,0.000347874,-0.0051279,-0.116987,-1.75611,12.5256,12.6487,0,52.9712
7.42,level,-0.941197,0.0379311,-0.0162985,0.00133606,0,0,0.0488796,0.00201326,4.15469e-05,96.0087,96.1487,98.5684,1.56618,nan,0.435216,0.435593,0.434888,0.435727,0.434551,0.435593,0.434551,0.434888,0.435727,1,0,0.0163993,0,-0.00125098,-0.000385321,0.000826575,0.0490968,-0.00401399,-0.0804261,0.00068661,3.75088e-05,0.054265,-0.0031503,0.00400759,-0.381758,-1.91016,12.504,12.6548,0,53.0201
7.43,level,-0.94072,0.0379154,-0.0149408,0.00126209,0,0,0.0461768,0.00213649,0.00054482,95.974,96.114,98.5103,1.53838,nan,0.435753,0.435812,0.435367,0.436455,0.435269,0.435812,0.435269,0.435367,0.436455,1,0,0.0150023,0,-0.00196643,0.00103372,0.000716652,0.0450036,-0.00379903,-0.0804261,0.00068661,3.75088e-05,0.0407259,-0.00791988,0.0118841,-0.11089,-1.78,12.3492,12.4773,0,53.0707
