t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.41,level,-0.000825357,0.00129216,-0.000698283,-0.000775043,0,0,-0.00261519,-0.00670096,0.00181219,99.5513,99.6913,99.6348,-0.428138,nan,0.285976,0.284583,0.287081,0.285141,0.287306,0.284583,0.287306,0.287081,0.285141,1,0,0,0,-0.000883298,0.00148637,-0.0020496,0.00210673,0.00232959,8.82808e-06,4.03119e-05,-1.03777e-06,0.0079246,0.00301765,-0.00249632,-0.0743473,-0.0173273,11.8532,11.8534,0,0.118723
0.42,level,-0.000851722,0.00135879,-0.000688086,-0.000741495,0,0,-0.00267252,-0.00662717,0.00251662,99.5466,99.6866,99.6306,-0.407774,nan,0.284963,0.283273,0.28659,0.283466,0.286722,0.283273,0.286722,0.28659,0.283466,1,0,0.000690534,0,-0.000160528,0.00061662,-0.00288888,0.00205924,0.00222446,8.82866e-06,4.03122e-05,-1.03776e-06,-0.00333509,2.17384e-05,0.000360655,0.0344389,-0.0336389,11.8261,11.8262,0,0.120761
0.43,level,-0.000878943,0.00142505,-0.000723364,-0.00132341,0,0,-0.00277558,-0.00665036,0.00232856,99.5421,99.6821,99.6216,-0.392686,nan,0.283988,0.28437,0.284016,0.283596,0.284162,0.28437,0.284162,0.284016,0.283596,1,0,0.00154408,0,0.00244296,-0.00119065,-9.27785e-05,0.00217304,0.00397626,1.32214e-05,0.000102204,-9.4182e-07,0.00198654,0.00412579,0.00660727,0.0680913,-0.0674567,11.7566,11.757,0,0.157789
0.44,level,-0.000906997,0.00149153,-0.000103863,-0.00136022,0,0,-0.00284648,-0.00667057,0.00269777,99.5379,99.6779,99.6178,-0.373779,nan,0.28305,0.283016,0.283125,0.283354,0.28289,0.283016,0.28289,0.283125,0.283354,1,0,0.00138107,0,-0.00151839,0.000196115,0.000156158,0.000318834,0.00409365,-4.48133e-05,0.000110729,-7.37473e-07,0.00478238,0.00877206,-0.00220663,0.0567667,0.0155571,11.5859,11.586,0,0.169785
0.45,level,-0.000936553,0.00155871,-0.00081751,-0.000837738,0,0,-0.00306369,-0.00678549,0.00218056,99.5338,99.6738,99.5752,-0.393307,nan,0.282149,0.282285,0.282197,0.282329,0.281962,0.282285,0.281962,0.282197,0.282329,1,0,0,0,-0.000739671,-0.000362708,0.000200264,0.00246258,0.0025279,3.3523e-05,6.03629e-05,-9.9977e-07,0.00673154,0.00985302,-0.00148528,0.0874899,0.0708918,11.6245,11.625,0,0.137545
0.46,level,-0.000968002,0.00162717,-0.000951121,-0.00127473,0,0,-0.00318516,-0.00692956,0.00224911,99.5298,99.6698,99.5714,-0.375838,nan,0.281283,0.281241,0.281509,0.281146,0.281407,0.281241,0.281407,0.281509,0.281146,1,0,0.00138107,0,-1.71104e-05,-0.000371487,-0.000232658,0.0028558,0.00382877,4.82683e-05,0.000109366,-9.11704e-07,0.00167863,0.00316357,0.00246532,0.0593481,0.0459763,11.5502,11.5505,0,0.166348
0.47,level,-0.00100001,0.00169723,-0.00131753,-0.00110439,0,0,-0.003202,-0.00710117,0.00239212,99.5261,99.6661,99.5541,-0.373019,nan,0.280452,0.280788,0.280225,0.280393,0.280564,0.280788,0.280564,0.280225,0.280393,1,0,0.00119604,0,0.00194796,-0.000106646,0.000172802,0.00395505,0.00332523,8.93833e-05,9.50682e-05,-1.13087e-06,0.00173274,0.00814076,-0.00319067,-0.0163938,-0.00677641,11.3822,11.3822,0,0.161652
0.48,level,-0.00103185,0.00176895,-0.00150538,-0.00145577,0,0,-0.00312689,-0.00725422,0.00158254,99.5225,99.6625,99.5504,-0.356916,nan,0.279653,0.27933,0.279867,0.279463,0.28011,0.27933,0.28011,0.279867,0.279463,1,0,0.00182698,0,0.00029475,0.000711896,-0.000520196,0.00453949,0.00437159,0.00011323,0.000140897,-1.06766e-06,0.0156837,0.0029776,0.00249831,0.0184733,-0.00958196,11.3683,11.3683,0,0.186857
0.49,level,-0.00106247,0.00184233,-0.0019365,-0.00184108,0,0,-0.00298178,-0.00744144,0.00212091,99.5191,99.6591,99.5014,-0.389436,nan,0.278887,0.279497,0.278298,0.279426,0.278477,0.279497,0.278477,0.278298,0.279426,1,0,0.00248976,0,0.000664871,0.000205014,0.000943964,0.00581706,0.00551886,0.000166684,0.000189548,-1.23692e-06,0.00520877,-0.00273064,-0.00225701,-0.0384127,-0.0767906,11.2673,11.2677,0,0.21704
0.5,level,-0.00109126,0.00191763,-0.0017414,-0.00190688,0,0,-0.00275967,-0.00762282,0.00196267,99.5158,99.6558,99.4976,-0.37459,nan,0.278152,0.278239,0.277852,0.278156,0.278503,0.278239,0.278503,0.277852,0.278156,1,0,0.00248976,0,0.00194519,0.00107779,1.74017e-05,0.00521036,0.00571849,0.000145708,0.000204329,-1.0245e-06,-0.00908467,-0.00122094,-0.00421146,0.027189,-0.0769683,11.2041,11.2044,0,0.2224
0.51,level,-0.00111792,0.00199494,-0.00147399,-0.0024564,0,0,-0.0025398,-0.00784204,0.00337293,99.5126,99.6526,99.4778,-0.37771,nan,0.277446,0.276924,0.277936,0.277463,0.277601,0.276924,0.277601,0.277936,0.277463,1,0,0.00267443,0,-0.00231954,0.000385671,-0.000505637,0.00441084,0.00736273,0.000114027,0.000282985,-5.96047e-07,-0.00730715,-0.00401978,-0.00468735,-0.0263665,-0.174777,11.2876,11.289,0,0.255971
0.52,level,-0.00114229,0.00207463,-0.00142576,-0.00191958,0,0,-0.0023319,-0.00813758,0.00318698,99.5096,99.6496,99.4741,-0.363847,nan,0.27677,0.277006,0.276631,0.276504,0.27707,0.277006,0.27707,0.276631,0.276504,1,0,0.00229024,0,0.00249721,-0.000119985,-8.40746e-05,0.00428178,0.00574251,0.000110754,0.000217548,-7.51503e-07,0.00314363,-0.0106279,0.0143862,0.0953741,-0.142879,11.1157,11.117,0,0.229545
0.53,level,-0.00116465,0.00215744,-0.00102866,-0.00174778,0,0,-0.00209766,-0.00844022,0.00313028,99.5068,99.6468,99.4757,-0.344995,nan,0.276121,0.276257,0.276268,0.276004,0.276083,0.276257,0.276083,0.276268,0.276004,1,0,0.00169146,0,0.000182496,-0.000828877,-3.99955e-05,0.00309736,0.00524159,6.24964e-05,0.000199606,-5.52984e-07,0.00764161,-0.000968805,-0.00449433,0.0608877,-0.107894,11.0078,11.0085,0,0.223987
0.54,level,-0.00118439,0.00224252,-0.000742309,-0.00148207,0,0,-0.00178711,-0.00860142,0.00408337,99.504,99.644,99.4723,-0.332319,nan,0.275499,0.276481,0.274863,0.276044,0.27473,0.276481,0.27473,0.274863,0.276044,1,0,0.00154408,0,0.000804941,-0.00107929,0.00128876,0.00222383,0.00445575,2.10188e-05,0.000169014,-5.04992e-07,-0.00205915,0.00653052,-0.00969653,0.117195,0.0466027,11.0347,11.0354,0,0.214983
