t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
5.17,climb,-0.0076402,0.577801,-0.00127064,0.0700808,0,0,0.000392209,0.0273952,0.00308959,0.561763,0.701763,3.50557,2.5269,nan,0.322941,0.328416,0.328954,0.316794,0.317558,0.328416,0.317558,0.328954,0.316794,1,0,0.0700613,0,0.000600418,-0.0436151,-0.000572563,0.00353478,-0.210158,0,0,0,0.0113407,-0.0294941,0.00390878,-0.822036,-0.173393,11.0273,11.0592,0,29.0927
5.18,climb,-0.00765467,0.577514,-0.00157304,0.0706284,0,0,0.000393204,0.0302422,0.0023591,0.560226,0.700226,3.5309,2.53925,nan,0.323151,0.327739,0.329939,0.316209,0.318673,0.327739,0.318673,0.329939,0.316209,1,0,0.0706173,0,0.000700104,-0.0431942,-0.00204992,0.00446007,-0.211752,0,0,0,0.00610417,-0.0408067,-0.000905113,-0.849187,-0.125576,11.1086,11.1417,0,29.0449
5.19,climb,-0.00766732,0.577198,-0.001604,0.0714676,0,0,0.000360108,0.0330134,0.00304266,0.558675,0.698675,3.55635,2.55157,nan,0.323356,0.328757,0.329206,0.317577,0.317844,0.328757,0.317844,0.329206,0.317577,1,0,0.0714332,0,-0.000484779,-0.0427113,-0.000314523,0.0045937,-0.214222,0,0,0,0.00829494,-0.0443095,-0.000499662,-0.825315,-0.0603311,10.9796,11.0107,0,28.9787
5.2,climb,-0.00768042,0.576854,-0.00137443,0.0719873,0,0,0.000318297,0.0358539,0.00239468,0.55711,0.69711,3.58192,2.56384,nan,0.323557,0.329623,0.329138,0.317954,0.317473,0.329623,0.317473,0.329138,0.317954,1,0,0.0719223,0,1.26472e-05,-0.0442129,0.000424656,0.00425453,-0.215693,0,0,0,0.0133788,-0.0348048,0.0064172,-0.871422,0.0178178,11.0154,11.0499,0,28.9293
5.21,climb,-0.0076888,0.576482,-0.00158056,0.0723881,0,0,0.000230269,0.03862,0.00203934,0.555533,0.695533,3.60762,2.5761,nan,0.323755,0.329676,0.329877,0.317781,0.317646,0.329676,0.317646,0.329877,0.317781,1,0,0.0723256,0,-0.000889859,-0.0457154,-2.88538e-05,0.00489821,-0.21692,0,0,0,0.00665439,-0.0391842,-0.00296397,-0.884948,0.0370605,10.9686,11.0043,0,28.885
5.22,climb,-0.00769951,0.576083,-0.00147051,0.0728291,0,0,0.00012147,0.0412603,0.00236467,0.553942,0.693942,3.63344,2.58834,nan,0.323949,0.329949,0.329723,0.318602,0.317482,0.329949,0.317482,0.329723,0.318602,1,0,0.0728873,0,-0.00237207,-0.0446962,0.000591879,0.00473074,-0.218559,0,0,0,0.0208416,-0.0493408,0.00118546,-0.79626,0.0691186,11.0921,11.1209,0,28.8369
5.23,climb,-0.00771278,0.575658,-0.0012591,0.0733696,0,0,1.90962e-05,0.0437691,0.00267533,0.552338,0.692338,3.65938,2.60054,nan,0.324139,0.331884,0.32798,0.320224,0.316431,0.331884,0.316431,0.32798,0.320224,1,0,0.0734836,0,0.000294015,-0.0439765,0.00338304,0.0036507,-0.220371,0,0,0,0.0161686,-0.0319781,-0.00762,-0.714001,-0.0612781,10.9108,10.9343,0,28.7816
5.24,climb,-0.00772321,0.575209,-0.00140581,0.0739633,0,0,-6.40176e-05,0.0460782,0.00183554,0.550722,0.690722,3.68544,2.61269,nan,0.324325,0.329061,0.331288,0.317774,0.319141,0.329061,0.319141,0.331288,0.317774,1,0,0.0739945,0,-0.0022816,-0.0444027,-0.00158,0.00391333,-0.221876,0,0,0,0.00276598,-0.0445267,-0.00820955,-0.822101,-0.121081,10.9474,10.9788,0,28.7218
5.25,climb,-0.00773823,0.574737,-0.00162622,0.0743586,0,0,-0.000221569,0.0483537,0.00246984,0.549094,0.689094,3.71163,2.62481,nan,0.324507,0.330641,0.329799,0.319112,0.318442,0.330641,0.318442,0.329799,0.319112,1,0,0.0744348,0,0.000454198,-0.0433623,0.000664847,0.0046089,-0.223209,0,0,0,0.0132224,-0.0486881,-0.00622993,-0.778636,-0.10643,10.9244,10.9526,0,28.6722
5.26,climb,-0.00775603,0.574243,-0.00168956,0.0748936,0,0,-0.000305927,0.0505418,0.00305889,0.547453,0.687453,3.73793,2.63689,nan,0.324685,0.332043,0.328483,0.320521,0.317658,0.332043,0.317658,0.328483,0.320521,1,0,0.0748405,0,0.00184916,-0.042341,0.00282298,0.00486635,-0.224453,0,0,0,-0.00495388,-0.0398989,0.00987097,-0.926625,-0.0987337,10.9849,11.0244,0,28.6132
5.27,climb,-0.00777228,0.573728,-0.00187513,0.0755335,0,0,-0.000274074,0.05257,0.00250809,0.545801,0.685801,3.76436,2.64894,nan,0.324858,0.330667,0.330469,0.319515,0.318749,0.330667,0.318749,0.330469,0.319515,1,0,0.0755225,0,-0.00150692,-0.043339,0.00042351,0.0053937,-0.226445,0,0,0,0.00679886,-0.0602878,0.000679707,-0.982143,-0.195206,11.0382,11.0835,0,28.547
5.28,climb,-0.007789,0.573193,-0.00203591,0.0762729,0,0,-0.000240479,0.0544628,0.00243811,0.544138,0.684138,3.79091,2.66096,nan,0.325027,0.330589,0.330764,0.319303,0.319421,0.330589,0.319421,0.330764,0.319303,1,0,0.0762328,0,-0.000152869,-0.0428776,-0.000128775,0.00611443,-0.228563,0,0,0,0.00335528,-0.0657211,0.00609501,-1.02904,-0.0130271,10.9239,10.9722,0,28.474
5.29,climb,-0.00780356,0.572639,-0.002139,0.0765355,0,0,-0.000247923,0.056352,0.001423,0.542463,0.682463,3.81757,2.67294,nan,0.325192,0.331957,0.330281,0.320494,0.318002,0.331957,0.318002,0.330281,0.320494,1,0,0.0765045,0,-0.00216823,-0.0449869,0.00183204,0.00626442,-0.229384,0,0,0,-0.00457326,-0.0680908,-0.00655419,-0.93211,-0.0699793,10.8932,10.9333,0,28.4273
5.3,climb,-0.00780982,0.572066,-0.00235608,0.0772904,0,0,-0.000266725,0.0582586,0.0013996,0.540778,0.680778,3.84436,2.68489,nan,0.325351,0.33077,0.331793,0.318783,0.320028,0.33077,0.320028,0.331793,0.318783,1,0,0.0772644,0,0.000588824,-0.0450054,-0.000997145,0.00720642,-0.231644,0,0,0,0.00850517,-0.0626158,-0.00117633,-0.996757,0.0575381,10.8546,10.9005,0,28.3512
5.31,climb,-0.00781897,0.571474,-0.00229386,0.077874,0,0,-0.000293563,0.0603417,0.00133295,0.539082,0.679082,3.87126,2.69678,nan,0.325506,0.331468,0.330865,0.3205,0.319161,0.331468,0.319161,0.330865,0.3205,1,0,0.0778517,0,-0.00195386,-0.0429612,0.000853437,0.00672061,-0.233401,0,0,0,0.00283361,-0.0644035,-0.00103661,-0.888718,-0.0438781,10.967,11.003,0,28.2839
5.32,climb,-0.0078262,0.570861,-0.00241253,0.0784118,0,0,-0.000334928,0.0623375,0.00132012,0.537376,0.677376,3.89829,2.70865,nan,0.325656,0.332093,0.331048,0.320182,0.319273,0.332093,0.319273,0.331048,0.320182,1,0,0.0784133,0,0.000362826,-0.0448787,0.000858429,0.00746512,-0.235078,0,0,0,0.00927181,-0.0641007,0.00792535,-0.948498,0.0834112,10.8877,10.9293,0,28.2179
5.33,climb,-0.00783404,0.570228,-0.0020669,0.0787838,0,0,-0.000253711,0.0642171,0.000840244,0.535661,0.675661,3.92543,2.72048,nan,0.325802,0.332394,0.330892,0.320839,0.319052,0.332394,0.319052,0.330892,0.320839,1,0,0.0787835,0,-0.000757985,-0.0443277,0.00144537,0.00644079,-0.236211,0,0,0,0.00691774,-0.062986,-0.00172352,-0.945316,0.089542,10.9546,10.9957,0,28.1604
5.34,climb,-0.00783927,0.569577,-0.00197602,0.079061,0,0,-3.5571e-05,0.0661391,0.00188174,0.533935,0.673935,3.95269,2.73227,nan,0.325942,0.332166,0.331571,0.320709,0.319294,0.332166,0.319294,0.331571,0.320709,1,0,0.0791971,0,-0.00217579,-0.0449729,0.000883425,0.00608612,-0.237478,0,0,0,0.00717412,-0.0701158,-0.00614292,-0.751733,0.0493579,10.8802,10.9062,0,28.1072
5.35,climb,-0.00784616,0.568906,-0.0018441,0.0794578,0,0,0.000264647,0.0680773,0.00184832,0.532201,0.672201,3.98007,2.74405,nan,0.326078,0.333296,0.330315,0.321678,0.318994,0.333296,0.318994,0.330315,0.321678,1,0,0.0794226,0,0.000787199,-0.0434665,0.00248996,0.00540036,-0.238167,0,0,0,0.00470005,-0.0850314,-0.00210795,-0.958147,-0.063285,10.8485,10.8909,0,28.046
5.36,climb,-0.00784569,0.568217,-0.00183839,0.0799442,0,0,0.00064672,0.0697897,0.00136043,0.530457,0.670457,4.00757,2.75579,nan,0.326208,0.331952,0.332057,0.320745,0.320054,0.331952,0.320054,0.332057,0.320745,1,0,0.0799076,0,-0.00211168,-0.0439783,0.000257558,0.00553881,-0.239597,0,0,0,-0.00282385,-0.0825876,-0.00152176,-1.0087,-0.00148526,10.9133,10.9598,0,27.9786
